split,task,patch_path,label,source_image,source_annotation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_class,bbox_index
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041187_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041188_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041189_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041189_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041190_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041192_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041195_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041195_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041197_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group00041_00041_not_00041198_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000000_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000000_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000001_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000003_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000003_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000004_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000005_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000006_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000009_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000009_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000010_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000012_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000013_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000014_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000015_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000018_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000018_box10_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000019_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000019_box13_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000021_box10_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000022_box11_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000022_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000023_box11_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000023_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000024_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000024_box10_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000026_box11_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000026_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000027_box11_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000027_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000028_box11_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000028_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000029_box11_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000029_box12_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000030_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000030_box10_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000031_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000031_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000032_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000032_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000033_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000035_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000035_box10_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000037_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000037_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000038_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000040_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000041_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000041_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000042_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000044_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000044_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000046_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000047_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000048_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000049_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000050_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000052_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000053_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000053_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000054_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000055_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000056_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000057_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000060_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000062_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000065_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000066_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000067_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000069_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000071_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000071_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000072_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000075_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000076_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000077_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000079_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000079_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000080_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000081_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000082_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000085_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000086_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000087_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000088_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000089_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000091_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000092_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000093_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000094_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000096_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000097_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000098_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000099_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000100_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000100_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000103_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000104_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000106_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000106_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000108_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000109_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000111_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000112_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000113_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000114_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000114_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000115_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000115_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000116_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000117_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000118_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000121_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000122_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000124_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000125_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000129_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000132_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000132_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000134_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000138_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000139_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000140_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000141_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000142_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000143_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000144_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000146_box01_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000146_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000147_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000148_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000149_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000149_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000150_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000151_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000152_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000153_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000153_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000154_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000155_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000155_box09_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000156_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000156_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000157_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000158_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000158_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000161_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000163_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000164_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000165_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000166_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000167_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000168_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000168_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000169_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000171_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000173_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000173_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000174_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000177_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000179_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000180_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000181_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000182_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000186_box01_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000187_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000189_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000190_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000191_box03_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000193_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000194_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000195_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000196_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000196_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group13000_13000_not_13000197_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085000_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085002_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085002_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085003_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085004_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085004_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085005_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085005_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085006_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085006_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085007_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085007_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085008_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085009_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085009_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085010_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085011_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085012_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085013_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085014_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085015_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085017_box06_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085019_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085020_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085020_box08_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085021_box04_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085021_box05_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085022_box07_pin-hole.jpg,pin-hole,,,,,,,,
train,classification,data/processed/pcb_cls/train/pin-hole/group20085_20085_not_20085023_box05_pin-hole.jpg,pin-hole,,,,,,,,
